id,category,keywords,"Arts, Crafts, Music and Drama;",Community resouces;,Day opportunities;,Entertainment and leisure;,Social groups;,Support and community groups;,Support and assistance;,Young people's activities;,legacy_categories,area,parent_organisation,name,Monday;,Tuesday;,Wednesday;,Thursday;,Friday;,Saturday;,Sunday;,days,daytime,frequency,venue,postcode,price,contact_name,phone,url,email,description,last_updated,review_date,review_notes,assigned_to,review_number,Young people;,Young adults;,Older adults;,age_groups,Autism;,Dementia;,Learning difficulties;,Mental health;,Older people;,Physical disability;,Hearing or visual impairment;,suitability,vol_dbs_check,safeguarding,health_safety,insurance,accessibility,clo_notes,laf_area,ccg_locality,review_status
2570,Active,Exercise,,,,Entertainment and leisure;,,,,,Entertainment and leisure;,Haddenham,,Walking Football - Haddenham,,,,,Friday;,,,Friday;,TRUE,Friday 18:00-19:00,"Haddenham Community Junior School, Woodways, Haddenham",HP17 8HW,£3,Andy,07462 189804,,hyfcinfo@gmail.com,All ages welcome male and female. Average attendance is 15,7/2/2019,7/2/2019,2019-02-07 JAL - checked on Walking Football website / KB Checking - left voicemail 150119. Email and VM 28/01/19,KB,1,,Young adults;,Older adults;,Young adults;Older adults;,,,,,Older people;,,,Older people;,,,Yes,Yes,,"Funded by Haddenham Youth community club, have a first aider in attendance",Haddenham & Long Crendon,AV South,Completed
2571,Support,Support,,,,,,,Support and assistance;,,Support and assistance;,Chalfont St Giles,Age Concern,Chiropody clinic,,Tuesday;,,,,,,Tuesday;,TRUE,Tuesday 08:00-13:00,"Guide Hall, School Lane, Chalfont St Giles",HP8 4JJ,,Ruth Brogden,01753 892076,,,Ring reception to make an appointment,29/6/2018,,,JAL,3,,,Older adults;,Older adults;,,,,,Older people;,,,Older people;,,,,,Building Wheelchair Access;On-Site Parking;WC Wheelchair Access,,The Chalfonts,Southern,
2572,Active,Exercise;Social,,,,,Social groups;,,,,Social groups;,Chalfont St Giles,Age Concern,Exercise Class - Chalfont St Giles,Monday;,,,,,,,Monday;,TRUE,Monday 11:00-12:00,"Guide Hall, School Lane, Chalfont St Giles",HP8 4JJ,,Irene,,,,Just come along,29/6/2018,,,JAL,3,,,Older adults;,Older adults;,,,,,,,,,,,,,Building Wheelchair Access;On-Site Parking;WC Wheelchair Access,,The Chalfonts,Southern,
2573,Social,Lunches;Social,,,,,Social groups;,Support and community groups;,,,Social groups;Support and community groups;,Chalfont St Giles,Age Concern,Lunch Club - Chalfont St Giles,,,,,Friday;,,,Friday;,TRUE,Friday 12:00-13:30,"Gardens Association Hall, School Lane, Chalfont St Giles",HP8 4JJ,£3.50,Christine Burgess,01494 870611,https://www.ageconcernbucks.org.uk,,Providing a cooked 2-course meal for housebound or lonely people,9/5/2019,9/5/2019,2019-05-09 JAL - Confirmed from BOPAG website,JAL,1,,,Older adults;,Older adults;,,,,,Older people;,,,Older people;,Yes,Yes,Yes,,Building Wheelchair Access;WC Wheelchair Access,,The Chalfonts,Southern,Completed
2574,Social,Social;Support,,,,Entertainment and leisure;,Social groups;,Support and community groups;,,,Entertainment and leisure;Social groups;Support and community groups;,Hazlemere,,Reminiscence Coffee Morning - Hazlemere,,,,Thursday;,,,,Thursday;,TRUE,1st Thursday 10:30-11:30,"Hazlemere Library, 312 Amersham Road, Hazlemere",HP15 7PY,,Library staff,01296 382465,https://www.buckscc.gov.uk/libraries,lib-haz@buckscc.gov.uk,"Enjoy a trip down memory lane as we chat over old times with the help of pictures, artefacts, audio clips and other reminiscence material and a cup of coffee or tea. A dementia friendly event.",2/5/2019,2/5/2019,2019-05-02 AC - updated email address,AC,3,,Young adults;,Older adults;,Young adults;Older adults;,,Dementia;,,,Older people;,Physical disability;,Hearing or visual impairment;,Dementia;Older people;Physical disability;Hearing or visual impairment;,,Yes,Yes,Yes,Building Lift;Building Wheelchair Access;Hearing Induction Loop;Nearby Bus Stop;On-Site Parking;WC Wheelchair Access,,Chepping Wye Valley,Wooburn Green,Completed
2575,Active,Arts/Crafts;Social,"Arts, Crafts, Music and Drama;",,,Entertainment and leisure;,Social groups;,,,,"Arts, Crafts, Music and Drama;Entertainment and leisure;Social groups;",Hazlemere,,Dance4Fun,,,,Thursday;,,,,Thursday;,TRUE,Thursday 11:15-12:45,"Hazlemere Community Centre, Rose Avenue, Hazlemere",HP15 7UB,,Dorothy Salethiel,03000 304667,,,Please contact for more details,2/5/2019,2/5/2019,2019-05-02 AC - no longer operates,AC,3,,Young adults;,Older adults;,Young adults;Older adults;,,,,,,,,,,,,,Building Wheelchair Access;Nearby Bus Stop;On-Site Parking;WC Wheelchair Access,,Chepping Wye Valley,Wooburn Green,Un-Publish
2576,Active,Exercise;Social,,,,Entertainment and leisure;,Social groups;,,,,Entertainment and leisure;Social groups;,Hazlemere,,Love My Fitness,,Tuesday;,,,,,,Tuesday;,TRUE,Tuesday 09:15-11:00,"Hazlemere Community Centre, Rose Avenue, Hazlemere",HP15 7UB,,Rachel Burton-Toye,07984 167016,https://www.hcacommunity.org.uk/,rachel@lovemyfitness.co.uk,Phone or email for more information,7/1/2019,7/1/2019,2019-01-07 AC - updated Contact Name; added website,AC,1,,Young adults;,Older adults;,Young adults;Older adults;,,,,,,,,,,Yes,Yes,Yes,Building Wheelchair Access;Nearby Bus Stop;On-Site Parking;WC Wheelchair Access,,Chepping Wye Valley,Wooburn Green,Completed
2577,Active,Exercise;Social,,,,,Social groups;,,,,Social groups;,Great Missenden,,Social Steps,Monday;,,,,,,,Monday;,TRUE,Monday 13:30-14:30,"Prestwood Village Hall, 1 Wycombe Road, Prestwood",HP16 0NZ,£3.50,Jenna,07891 251984,https://prestwoodva.org.uk/business-directory/21383/social-steps-dance/,bodygrooves@hotmail.co.uk,"For seniors to have fun, be fit and be social.  Dance to your favourite songs from over the years.  Suitable for all.",25/4/2019,25/4/2019,2019-04-25 PD - added website,PD,3,,,Older adults;,Older adults;,,,,,,,,,,,,,Building Wheelchair Access;Nearby Bus Stop;On-Site Parking;WC Wheelchair Access,Started February 2018 (running for a minimum 6 months) - Active Bucks,The Missendens,Amersham and Chesham,Completed
2578,Social,Social;Tea/Coffee,,,,,Social groups;,,,,Social groups;,Naphill,,Bon Ami Monday Mingle,Monday;,,,,,,,Monday;,TRUE,Monday 14:00-15:00,"Bon Ami Coffee Shop,,Naphill Village Hall, Main Road, Naphill",HP14 4SX,,,07710 885537,http://www.naphillandwaltersash.org.uk/events.html,,Meet your neighbours and start a conversation.  Links with Hughenden Street Association Project,25/4/2019,25/4/2019,2019-04-25 PD - details correct,PD,3,,Young adults;,Older adults;,Young adults;Older adults;,,,,,,,,,,,,,,,North West Chilterns,Amersham and Chesham,Completed
2579,Social,Social;Support,,,,,Social groups;,,,,Social groups;,Naphill,,Friends of Naphill Common,,,,,,,,,FALSE,Various,,HP14 4SH,,Chris Miller,,https://www.naphillcommon.org.uk,Chairman@naphillcommon.org.uk,"Objectives of conserving and promoting Naphill Common.  Various activities include: working parties, walks & talks, all with conservation theme",25/4/2018,,,,,,Young adults;,Older adults;,Young adults;Older adults;,,,,,,,,,,,,,,,North West Chilterns,Amersham and Chesham,
2580,Active,Exercise;Social,,,,,Social groups;,,,,Social groups;,Widmer End,,Men's Cardio Blast,,Tuesday;,,,,,,Tuesday;,FALSE,Tuesday 19:00-20:00,"PT-ME Studio, Windmill Parade, Widmer End, Hazlemere",HP15 6DB,£4.00,Hilary,,,hilary@pt-me.co.uk,Please contact before attending.  Started Jan 2018,25/4/2018,,,,,,Young adults;,Older adults;,Young adults;Older adults;,,,,,,,,,,,,,,Active Bucks Session initially 6months,North West Chilterns,Amersham and Chesham,
2581,Active,Exercise,,,,,Social groups;,,,,Social groups;,"Widmer End, Hazlemere",Active Bucks,Men's Circuit,,,Wednesday;,,,,,Wednesday;,TRUE,Wednesday 14:00-15:00,"PT-ME Studio, Windmill Parade, George's Hill. Widmer End.",HP15 6DB,£4.00,Hilary,07889 372100,https://pt-me.co.uk/classes/,hilary@pt-me.co.uk,Call to check the schedule,25/4/2019,25/4/2019,2019-04-25 PD- amended website and address,PD,3,,,Older adults;,Older adults;,,,,,,,,,,,,,,Active Bucks session set up January 2018 funded for 6 months,North West Chilterns,Amersham and Chesham,Completed
2582,Active,Exercise;Social,,,,,Social groups;,,,,Social groups;,"Widmer End, Hazlemere",Active Bucks,Senior Circuits,,Tuesday;,,,,,,Tuesday;,TRUE,Tuesday 10:45-11:45,"PT-ME Studio, Windmill Parade, George's Hill. Widmer End.",HP15 6DB,£4.00,Hilary,07889 372100,https://pt-me.co.uk/classes/,hilary@pt-me.co.uk,"A gentle yet effective programme to challenge both body and mind.  An Opportunity to try boxing, free weights, cardiovascular work and stretching",25/4/2019,25/4/2019,2019-04-25 PD - amended website and adress,PD,3,,,Older adults;,Older adults;,,,,,,,,,,,,,,Active Bucks session set up January 2018 funded for 6 months,North West Chilterns,Amersham and Chesham,Completed
2583,Active,Exercise;Social,,,,,Social groups;,,,,Social groups;,Amersham,Simply Walk,Simply Walk - Amersham,,Tuesday;,,,,,,Tuesday;,TRUE,Tuesday 10:30-12:00,"Tesco(by cashpoints), London Road West, Amersham",HP7 0HA,,Fiona Broadbent,01494 475367,https://www.buckscc.gov.uk/services/environment/exploring-the-countryside/simply-walk/,simplywalks@buckscc.gov.uk,"For up to date information on all Simply Walk sessions, visit our website or contact Fiona via email.  If a client needs 1:1 support they must attend with a carer. Level 2 & 3. Two separate walks",7/1/2019,7/1/2019,2019-01-07 JAL - Checked on Simply Walks website,JAL,0,,Young adults;,Older adults;,Young adults;Older adults;,,,,,Older people;,,,Older people;,Yes,,,,,,Amersham,Amersham and Chesham,Completed
2584,Active,Exercise;Social,,,,,Social groups;,,,,Social groups;,Chesham,Simply Walk,Simply Walk - Chesham,,,,Thursday;,,,,Thursday;,TRUE,Thursday 10:30-12:00,"Leisure Centre carpark, Moor Road, Chesham",HP5 1SE,,Fiona Broadbent,01494 475367,https://www.buckscc.gov.uk/services/environment/exploring-the-countryside/simply-walk/,simplywalks@buckscc.gov.uk,"For up to date information on all Simply Walk sessions, visit our website or contact Fiona via email.  If a client needs 1:1 support they must attend with a carer. Level 2 & 3. Two separate walks",7/1/2019,7/1/2019,2019-01-07 JAL - Checked on Simply Walks website,JAL,0,,Young adults;,Older adults;,Young adults;Older adults;,,,,,,,,,,,,,,,Chesham and Chiltern Villages,Amersham and Chesham,Completed
2585,Active,Exercise;Social,,,,,Social groups;,,,,Social groups;,Great Missenden,Simply Walk,Simply Walk - Greet Missenden,,Tuesday;,,,,,,Tuesday;,TRUE,Tuesday 10:00,"Memorial Hall, Link Road, Great Missenden",HP16 9AE,,Fiona Broadbent,01494 475367,https://www.buckscc.gov.uk/services/environment/exploring-the-countryside/simply-walk/,simplywalks@buckscc.gov.uk,"For up to date information on all Simply Walk sessions, visit our website or contact Fiona via email.  If a client needs 1:1 support they must attend with a carer. Level 1",7/1/2019,7/1/2019,2019-01-07 JAL - Checked on Simply Walks website,JAL,0,,Young adults;,Older adults;,Young adults;Older adults;,,,,,,,,,Yes,,,,,,The Missendens,Amersham and Chesham,Completed
2586,Active,Exercise;Social,,,,,Social groups;,,,,Social groups;,Little Chalfont,Simply Walk,Simply Walk - Little Chalfont,Monday;,,,,,,,Monday;,TRUE,Monday 10:30-11:15,"Outside Little Chalfont Library, Cokes Lane, Little Chalfont",HP7 9QA,,Fiona Broadbent,01494 475367,https://www.buckscc.gov.uk/services/environment/exploring-the-countryside/simply-walk/,simplywalks@buckscc.gov.uk,"For up to date information on all Simply Walk sessions, visit our website or contact Fiona via email.  If a client needs 1:1 support they must attend with a carer. Level 1",7/1/2019,7/1/2019,2019-01-07 JAL - Checked on Simply Walks website,JAL,0,,Young adults;,Older adults;,Young adults;Older adults;,,,,,,,,,Yes,,,,,,The Chalfonts,Amersham and Chesham,Completed
2587,Social,Social;Tea/Coffee,,,,,Social groups;,Support and community groups;,,,Social groups;Support and community groups;,Hughenden Valley,,Welcome Wednesday - Hughenden,,,Wednesday;,,,,,Wednesday;,TRUE,Wednesday 14:00-15:00,"Hughenden Valley Village Store, The Village Hall, Coombe Lane, Hughenden Valley",HP14 4NX,,,01494 568653,,,Social informal group.  Volunteers at the Community store will be on hand to talk to.,25/4/2019,25/4/2019,2019-04-25 PD - not running any more.,PD,3,,Young adults;,Older adults;,Young adults;Older adults;,,,,,,,,,,,,,Building Wheelchair Access;Nearby Bus Stop;On-Site Parking;WC Wheelchair Access,Part of the Street Association initiative,North West Chilterns,Amersham and Chesham,Un-Publish
2588,Active,Exercise;Social,,,,,Social groups;,Support and community groups;,,,Social groups;Support and community groups;,Aylesbury,Bucks Vision,Aylesbury Rollers Bowling,,,,Thursday;,,,,Thursday;,TRUE,"Thursday morning Summer, Tuesday morning Winter","Aylesbury Town Bowls Club, Wendover Road, Aylesbury",HP21 9NJ,,Reception at Bucks Vision,01296 487556,https://www.bucksvision.co.uk/our-services/visual-impairment-sporting-activities,reception@bucksvision.co.uk,2019-04-23 KB complete Please contact reception for more information.,23/4/2019,23/4/2019,2019-04-23 KB complete,KB,3,,Young adults;,Older adults;,Young adults;Older adults;,,,,,,,Hearing or visual impairment;,Hearing or visual impairment;,Yes,Yes,Yes,Yes,,,Greater Aylesbury,AV Central,Completed
2589,Active,Exercise;Social,,,,,Social groups;,Support and community groups;,,,Social groups;Support and community groups;,Aylesbury Vale,Bucks Vision,Walking Groups,,,,,,Saturday;,,Saturday;,TRUE,Last Saturday mornings,Various across Aylesbury Vale,HP19 9HH,,Reception at Bucks Vision,01296 487556,https://www.bucksvision.co.uk/our-services/visual-impairment-sporting-activities,reception@bucksvision.co.uk,Please contact reception for more information.,23/4/2019,23/4/2019,2019-04-23 KB complete,KB,3,,Young adults;,Older adults;,Young adults;Older adults;,,,,,,,Hearing or visual impairment;,Hearing or visual impairment;,Yes,Yes,Yes,Yes,,,Greater Aylesbury,AV Central,Completed
2590,Social,Social;Support,,,,Entertainment and leisure;,Social groups;,Support and community groups;,,,Entertainment and leisure;Social groups;Support and community groups;,Chalfont St Giles,Bucks Vision,Social Club - Chalfont St Giles,,Tuesday;,,,,,,Tuesday;,TRUE,2nd & 4th Tuesday 14:00-16:00,"Memorial Hall, School Lane, Chalfont St Giles",HP8 4JJ,,Reception at Bucks Vision,01296 487556,https://www.bucksvision.co.uk/our-services/visual-impairment-social-activities,reception@bucksvision.co.uk,Please contact reception for more information.,25/4/2018,,,JAL,3,,Young adults;,Older adults;,Young adults;Older adults;,,,,,,,Hearing or visual impairment;,Hearing or visual impairment;,Yes,Yes,Yes,Yes,,,The Chalfonts,Southern,
2591,Social,Arts/Crafts;Social,"Arts, Crafts, Music and Drama;",,,Entertainment and leisure;,Social groups;,,,,"Arts, Crafts, Music and Drama;Entertainment and leisure;Social groups;",Hazlemere,Bucks Vision,Craft Club - Hazlemere,,,,Thursday;,,,,Thursday;,TRUE,2nd & 4th Thursday 14:00-16:00,"Community Centre, Rose Avenue, Hazlemere",HP15 7UB,,Reception at Bucks Vision,01296 487556,https://www.bucksvision.co.uk,reception@bucksvision.co.uk,Please contact reception for more information. 1st and 3rd Thursdays is a social club.,3/5/2019,2/5/2019,"2019-05-02 AC updated, added reference to social club, amended 'meeting' box to state hazlemere",AC,3,,Young adults;,Older adults;,Young adults;Older adults;,,,,,,,Hearing or visual impairment;,Hearing or visual impairment;,Yes,Yes,Yes,Yes,Building Wheelchair Access;Nearby Bus Stop;On-Site Parking;WC Wheelchair Access,,Chepping Wye Valley,Wooburn Green,Completed
2592,Social,Social,,,,,Social groups;,Support and community groups;,,,Social groups;Support and community groups;,Hazlemere,Bucks Vision,Social Club - Hazlemere,,,,Thursday;,,,,Thursday;,TRUE,1st & 3rd Thursday 14:00-16:00,"Community Centre, Rose Avenue, Hazlemere",HP15 7UB,,Reception at Bucks Vision,01296 487556,https://www.bucksvision.co.uk,reception@bucksvision.co.uk,"General social club offering talks, entertainment and refreshments as well as occasional outings. Please contact reception for more information or write to 143 Meadowcroft, Aylesbury HP19 9HH. 2nd and 4th Thursdays is a craft club.",3/5/2019,2/5/2019,"2019-05-02 AC added to description, corrected website",AC,3,,Young adults;,Older adults;,Young adults;Older adults;,,,,,,,Hearing or visual impairment;,Hearing or visual impairment;,Yes,Yes,Yes,Yes,Building Wheelchair Access;Nearby Bus Stop;On-Site Parking;WC Wheelchair Access,,Chepping Wye Valley,Wooburn Green,Completed
2593,Social,Social,,,,,Social groups;,Support and community groups;,,,Social groups;Support and community groups;,Marlow,Bucks Vision,Social Group - Marlow,,,Wednesday;,,,,,Wednesday;,TRUE,2nd Wednesday 14:00-16:00,"Pugin Rooms, St Peters Church, St Peter's Road, Marlow",SL7 1NQ,,Reception at Bucks Vision,01296 487556,https://www.bucksvision.co.uk,reception@bucksvision.co.uk,"General social club offering talks, entertainment and refreshments as well as occasional outings. Please contact reception for more information. 4th Wednesday is a Craft Group.",3/5/2019,2/5/2019,2019-05-02 AC added to description,AC,3,,Young adults;,Older adults;,Young adults;Older adults;,,,,,,,Hearing or visual impairment;,Hearing or visual impairment;,Yes,Yes,Yes,Yes,Building Wheelchair Access;On-Site Parking;WC Wheelchair Access,,South West Chilterns & Marlow,Wooburn Green,Completed
2594,Social,Social;Support,,,,,Social groups;,Support and community groups;,,,Social groups;Support and community groups;,Stoke Poges,Bucks Vision,Social Club - Stoke Poges,,Tuesday;,,,,,,Tuesday;,TRUE,2nd Tuesday 14:00-16:00,"St Andrews Church Centre, Rogers Lane, Stoke Poges",SL2 4LN,,Dim Dudley,01296 487556,https://www.bucksvision.co.uk/our-services/visual-impairment-social-activities,kdudley@bucksvision.co.uk,Telephone referral needed to determine needs,25/4/2018,,,JAL,3,,Young adults;,Older adults;,Young adults;Older adults;,,,,,,,Hearing or visual impairment;,Hearing or visual impairment;,Yes,Yes,Yes,Yes,Building Wheelchair Access;On-Site Parking;WC Wheelchair Access,,Beeches,Southern,
